No,Zaman (UTC),Ref1,Kaynak Aç?klama 1,Enlem,Boylam,Derinlik,Sabit Derinlik,Kaynak No 2,Kaynak Aç?klama 2,Tip,Büyüklük,Kaynak No 3,Kaynak Aç?klama 3,Yer
0,2018-11-10 15:01:55,0, ,40.2720,41.0633,17.78,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-11-07 10:38:15,0, ,38.7715,26.5380,11.62,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-11-06 01:17:19,0, ,42.4421,43.4708,18.12,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2018-11-05 20:32:10,0, ,34.5395,46.0853,5.45,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-10-30 00:25:42,0, ,36.3975,28.6861,11.10,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-10-29 04:32:38,0, ,36.4288,28.6886,6.01,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-10-28 09:03:39,0, ,41.8648,43.3651,26.66,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-10-28 08:15:36,0, ,38.1855,26.8440,10.69,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-10-26 18:37:42,0, ,36.0875,31.2291,52.85,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-10-24 02:36:13,0, ,36.4420,28.7240,24.80,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-10-18 19:00:47,0, ,40.7225,35.1970,11.15,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-10-18 08:03:17,0, ,39.2690,42.7146,11.06,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-10-17 03:17:00,0, ,34.6150,45.2240,15.00,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2018-10-15 14:21:24,0, ,36.8910,27.5953,7.01,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-10-15 09:02:46,0, ,40.4708,23.5228,8.81,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-10-14 15:08:32,0, ,36.8578,44.4161,16.97,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-10-10 09:08:24,0, ,37.4341,35.8520,7.02,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-10-02 15:29:03,0, ,37.6878,37.4016,10.27,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2018-09-30 13:15:51,0, ,34.6350,25.9770,42.10,-,7,AFAD-DDA,ML,4.5,7,AFAD-DDA,-
0,2018-09-28 00:26:32,0, ,37.2003,30.4376,78.07,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-09-26 02:52:21,0, ,35.6846,26.7266,42.77,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-09-20 01:54:49,0, ,35.2050,23.0830,15.00,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-09-19 19:29:29,0, ,34.3650,45.2660,15.00,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-09-18 05:00:20,0, ,34.4086,24.6006,6.93,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-09-12 18:13:27,0, ,36.4171,28.6991,14.86,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-09-12 06:21:46,0, ,36.0535,31.2135,36.68,-,7,AFAD-DDA,Mw,5.2,7,AFAD-DDA,-
0,2018-09-10 23:02:57,0, ,37.1958,30.6241,50.33,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2018-09-10 15:07:09,0, ,36.9653,27.7633,6.93,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-09-09 23:54:00,0, ,35.0610,45.6060,15.00,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-09-06 23:53:33,0, ,38.8930,26.4483,11.62,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-08-31 21:05:46,0, ,34.6030,45.8910,15.00,-,7,AFAD-DDA,Mw,4.9,7,AFAD-DDA,-
0,2018-08-29 05:34:36,0, ,34.7880,46.1365,3.08,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2018-08-28 03:43:04,0, ,34.6271,46.3731,9.46,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-08-27 20:24:08,0, ,34.4925,45.7448,7.03,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-08-27 15:28:41,0, ,34.7003,45.8595,5.87,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-08-26 17:38:40,0, ,34.4941,45.8053,6.55,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-08-22 10:07:15,0, ,38.5926,23.0840,6.82,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-08-19 15:22:14,0, ,37.3773,36.3855,10.53,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2018-08-19 05:46:14,0, ,35.8861,26.0695,28.49,-,7,AFAD-DDA,Mw,4.9,7,AFAD-DDA,-
0,2018-08-15 02:32:26,0, ,34.5551,45.8948,6.54,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-08-06 05:19:00,0, ,35.5516,31.5410,20.82,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-08-04 07:09:28,0, ,37.4635,36.3113,15.29,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-07-31 14:36:05,0, ,37.0201,36.0845,10.00,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-07-26 08:17:51,0, ,37.6546,26.6698,4.50,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-07-23 02:40:24,0, ,37.5318,29.8480,17.58,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2018-07-22 10:07:27,0, ,34.6916,45.7921,6.87,-,7,AFAD-DDA,Mw,5.8,7,AFAD-DDA,-
0,2018-07-21 06:15:13,0, ,39.0388,44.1533,7.52,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-07-16 05:33:55,0, ,34.7080,46.1720,5.39,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-07-15 07:11:02,0, ,34.5588,45.6263,6.53,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2018-07-13 12:42:44,0, ,35.2051,25.9086,7.37,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-07-12 21:59:36,0, ,38.3570,44.8686,10.05,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-07-08 19:43:31,0, ,35.7018,28.1495,6.25,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-07-08 13:15:55,0, ,35.5801,27.7473,21.45,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-07-03 21:46:36,0, ,34.4280,45.2980,7.59,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-07-03 13:16:18,0, ,37.6883,37.3968,10.63,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-06-29 05:30:54,0, ,42.1821,42.5928,5.81,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-06-27 01:00:48,0, ,38.8206,26.4095,7.00,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-06-26 17:57:03,0, ,34.5933,45.9705,6.81,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2018-06-23 03:50:03,0, ,38.6235,44.3003,8.48,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2018-06-14 15:42:21,0, ,38.9413,43.5556,13.66,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-06-09 22:24:53,0, ,36.8686,27.5743,13.55,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-06-09 21:49:15,0, ,43.0178,46.1605,7.11,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-06-06 13:07:16,0, ,40.8501,44.2193,23.48,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-06-05 18:40:22,0, ,41.6500,47.0670,15.00,-,7,AFAD-DDA,Mw,5.2,7,AFAD-DDA,-
0,2018-05-29 10:25:00,0, ,39.5906,26.0000,6.42,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-05-25 14:01:37,0, ,35.2130,23.4340,4.40,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-05-23 22:10:43,0, ,38.2403,42.3920,3.69,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-05-21 01:09:24,0, ,37.4565,38.5950,9.67,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-05-20 22:17:56,0, ,34.9166,24.0773,6.83,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-05-18 04:35:06,0, ,40.6888,35.4666,12.84,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-05-06 18:18:14,0, ,39.8856,43.2398,18.70,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-05-03 02:32:41,0, ,40.8483,31.6535,9.45,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-05-03 02:04:33,0, ,39.9670,26.8993,10.39,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-05-02 21:16:08,0, ,35.9156,28.3801,46.99,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2018-05-01 20:50:44,0, ,38.2868,23.9416,6.94,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-05-01 04:03:48,0, ,36.8803,27.5366,15.69,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-04-26 11:37:41,0, ,37.8166,29.3133,15.68,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-04-24 00:34:29,0, ,37.5836,38.5036,9.79,-,7,AFAD-DDA,Mw,5.1,7,AFAD-DDA,-
0,2018-04-21 01:34:44,0, ,39.9500,24.0605,30.66,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-04-21 00:20:08,0, ,40.0468,23.9805,6.92,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2018-04-18 14:32:25,0, ,35.6920,24.1371,6.11,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-04-13 17:55:47,0, ,37.0928,31.9581,10.38,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2018-04-13 17:14:00,0, ,37.0911,31.9530,10.76,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2018-04-10 18:45:57,0, ,35.2730,24.2790,34.90,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-04-10 15:56:15,0, ,36.6636,25.9386,18.99,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2018-04-07 21:16:31,0, ,40.8526,31.6393,10.47,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2018-04-02 09:46:29,0, ,35.4788,26.3396,4.95,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-03-30 04:27:30,0, ,34.6725,27.7791,10.26,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-03-24 15:04:06,0, ,38.3408,40.9838,12.01,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-03-08 04:56:15,0, ,34.7220,26.6720,40.40,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-03-07 16:02:32,0, ,39.5703,26.0895,11.35,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-03-07 07:58:42,0, ,39.2680,40.2240,10.80,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-03-07 00:33:52,0, ,39.0650,40.2840,12.80,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-03-03 09:05:49,0, ,39.9981,40.0460,8.37,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-02-25 15:21:16,0, ,38.6031,25.6753,14.82,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2018-02-24 02:03:06,0, ,34.5730,26.2080,52.10,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-02-22 06:00:28,0, ,39.5291,23.6805,7.37,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-02-22 05:15:39,0, ,34.5943,25.4438,7.00,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-02-21 23:41:56,0, ,42.0501,24.8913,14.90,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-02-20 03:52:52,0, ,39.2920,23.8840,8.00,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-02-19 19:20:47,0, ,36.2510,44.8820,23.20,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-02-16 06:09:47,0, ,34.3970,26.5900,48.70,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-02-14 18:27:09,0, ,35.9305,25.5046,7.10,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-02-14 16:32:06,0, ,34.8360,26.1910,141.50,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-02-11 20:32:10,0, ,35.1070,25.8530,39.90,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-28 14:48:34,0, ,37.2926,23.9261,14.86,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2018-01-21 09:07:18,0, ,35.0075,46.2058,4.53,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2018-01-21 05:45:38,0, ,34.5565,45.2366,8.30,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-21 02:19:44,0, ,34.8436,44.9755,6.99,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-01-19 13:53:12,0, ,38.2900,38.8178,9.17,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-15 20:24:10,0, ,38.1310,23.8420,13.20,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-01-14 11:56:18,0, ,39.5368,26.0538,10.24,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-11 20:19:49,0, ,34.3940,45.6630,196.30,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-11 13:17:31,0, ,36.7553,44.0856,41.78,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-10 15:56:34,0, ,34.4280,46.3630,35.10,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2018-01-07 04:05:15,0, ,35.1235,23.8001,6.18,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-01-07 02:01:51,0, ,34.5900,45.1008,6.70,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2018-01-06 19:45:10,0, ,40.5446,36.5975,15.81,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-01-05 06:33:00,0, ,34.6530,45.1950,15.00,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-01-05 04:33:17,0, ,37.1116,28.6075,13.31,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2018-01-04 04:53:55,0, ,39.3356,27.9778,4.71,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2018-01-03 22:15:15,0, ,35.0900,25.2120,15.00,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-12-31 20:12:02,0, ,40.5491,27.8495,13.79,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-12-26 09:11:47,0, ,35.6206,45.0520,7.00,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-12-25 05:13:50,0, ,38.5811,26.7285,17.91,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2017-12-20 04:18:26,0, ,34.9010,23.6070,68.10,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-12-18 09:42:33,0, ,35.8023,23.7375,23.04,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-12-16 16:57:07,0, ,34.3781,26.6036,8.11,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2017-12-13 07:30:04,0, ,35.0285,23.8958,10.44,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2017-12-11 14:42:37,0, ,34.8280,46.1090,15.00,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2017-12-11 14:10:00,0, ,34.8950,45.5930,41.90,-,7,AFAD-DDA,Mw,5.4,7,AFAD-DDA,-
0,2017-12-08 05:20:39,0, ,36.3141,27.6161,7.25,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-12-06 07:57:41,0, ,34.5415,45.2710,7.13,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-12-02 11:57:53,0, ,37.6413,44.9768,1.48,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2017-11-30 15:55:53,0, ,34.5080,32.1766,56.34,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-11-26 19:01:35,0, ,42.3933,24.9608,8.71,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-11-26 05:47:38,0, ,34.8080,45.4630,166.40,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-11-24 21:49:14,0, ,37.1146,28.6045,24.46,-,7,AFAD-DDA,Mw,5.1,7,AFAD-DDA,-
0,2017-11-24 12:00:43,0, ,35.9670,27.1710,28.11,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-11-22 20:22:51,0, ,37.1206,28.5921,24.75,-,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA,-
0,2017-11-20 15:36:01,0, ,34.9701,45.2923,5.45,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-11-19 09:14:49,0, ,38.7583,26.3531,8.56,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-11-18 04:12:23,0, ,35.1350,45.2330,15.00,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-11-14 01:46:01,0, ,35.6300,45.5880,225.70,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-11-14 01:08:59,0, ,35.2490,44.9380,15.00,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-11-13 13:12:42,0, ,34.5670,45.0850,14.90,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-11-12 18:18:14,0, ,34.6420,45.7950,20.00,-,7,AFAD-DDA,Ms(BB),7.2,7,AFAD-DDA,-
0,2017-11-11 08:56:37,0, ,38.8570,27.4725,18.09,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-11-10 18:35:51,0, ,35.1770,25.7550,35.80,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-11-07 02:40:33,0, ,36.3163,28.4438,41.89,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-11-04 21:54:09,0, ,36.7326,28.1870,66.78,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-10-25 09:12:42,0, ,39.3325,24.0380,19.00,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-10-24 09:36:23,0, ,36.9508,27.3866,12.09,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2017-10-19 17:09:10,0, ,34.7600,24.6350,55.20,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-10-13 02:36:39,0, ,34.5330,25.4200,80.30,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-10-11 22:49:41,0, ,39.1348,24.1933,17.10,-,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA,-
0,2017-10-10 19:59:24,0, ,36.9200,27.2950,8.40,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-10-05 13:43:22,0, ,37.8671,29.5105,6.33,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-10-04 18:46:48,0, ,38.8105,43.4613,22.43,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-09-29 16:08:41,0, ,37.0441,30.6678,52.43,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-09-24 16:57:16,0, ,36.9170,27.2300,9.20,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-09-22 04:20:21,0, ,38.9458,26.2496,11.61,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-09-21 20:17:22,0, ,34.5520,26.1190,15.00,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-09-21 08:27:12,0, ,35.6200,27.3420,15.00,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-09-18 09:41:07,0, ,39.1863,43.6230,4.31,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-09-17 14:29:37,0, ,39.2273,24.2995,7.04,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-09-16 08:33:55,0, ,37.1255,27.7191,11.28,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-09-16 08:12:41,0, ,39.4273,26.3946,13.27,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-09-08 23:23:33,0, ,37.1208,27.7283,6.98,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-09-04 14:33:58,0, ,34.3955,25.5045,7.03,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-09-01 16:48:34,0, ,36.0123,28.0248,61.98,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2017-08-23 13:42:50,0, ,35.8675,44.7746,4.45,-,7,AFAD-DDA,Mw,5.2,7,AFAD-DDA,-
0,2017-08-18 14:10:47,0, ,36.9063,27.6200,16.79,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-08-18 12:47:33,0, ,36.9051,27.6450,9.12,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-08-18 04:30:01,0, ,37.5720,37.5423,9.02,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2017-08-18 03:46:55,0, ,34.8195,24.5321,6.99,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2017-08-16 15:53:29,0, ,36.6793,24.6761,5.86,-,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA,-
0,2017-08-14 02:43:48,0, ,37.1208,27.6990,6.92,-,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA,-
0,2017-08-13 16:35:22,0, ,37.1061,27.7338,7.00,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2017-08-13 12:28:14,0, ,37.1186,27.6940,6.56,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-08-13 11:16:51,0, ,37.1140,27.6890,22.60,-,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA,-
0,2017-08-11 03:28:33,0, ,35.4590,23.0303,6.65,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2017-08-10 15:19:26,0, ,39.9381,39.6228,12.10,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-08-09 22:56:18,0, ,36.9783,27.6608,13.74,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-08-09 20:14:08,0, ,39.3031,27.8866,13.08,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-08-08 07:42:21,0, ,36.9576,27.6236,11.03,-,7,AFAD-DDA,Mw,5.1,7,AFAD-DDA,-
0,2017-08-08 01:46:20,0, ,36.9738,27.6458,6.86,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2017-08-07 18:25:58,0, ,36.9905,27.6285,9.14,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-08-07 05:44:25,0, ,36.9616,27.6188,11.87,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-08-07 05:18:47,0, ,36.9951,27.6128,12.67,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2017-08-05 03:20:52,0, ,38.9431,26.6051,5.90,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-07-31 21:29:14,0, ,34.6571,24.1415,6.61,-,7,AFAD-DDA,Mw,5.1,7,AFAD-DDA,-
0,2017-07-30 17:51:18,0, ,36.9601,27.6333,20.97,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-07-30 10:56:33,0, ,36.9913,27.6035,10.25,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-07-30 07:02:14,0, ,36.9956,27.5933,10.37,-,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA,-
0,2017-07-27 12:45:18,0, ,40.2238,25.1950,32.94,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-07-22 22:12:32,0, ,40.0158,27.1296,14.72,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-07-22 17:25:48,0, ,36.5840,26.8060,127.20,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2017-07-22 17:09:21,0, ,36.9143,27.3148,7.85,-,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA,-
0,2017-07-22 04:53:38,0, ,36.9000,27.5760,15.10,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-07-22 00:34:11,0, ,36.9160,27.5510,13.30,-,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA,-
0,2017-07-21 17:09:48,0, ,36.9410,27.3320,37.50,-,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA,-
0,2017-07-21 10:36:54,0, ,34.9110,25.2020,66.80,-,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA,-
0,2017-07-21 09:55:53,0, ,36.9100,27.6780,14.70,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-07-21 05:52:13,0, ,36.9585,27.3845,11.10,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
0,2017-07-21 05:13:59,0, ,36.9005,27.6475,7.61,-,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA,-
0,2017-07-21 05:05:23,0, ,36.8773,27.6468,6.99,-,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA,-
