unit_id,golden,unit_state,trusted_judgments,last_judgment_at,category,category_confidence,category_gold,id,screenname,text
662822547,false,finalized,3,2015-02-18T06:57:00,Information,0.6614,,431750000000000000,barclayswealth,"Need staff ASAP? @GoWorkAbit can fill temporary positions in near real-time via their online web app #SeedcampLive"
662822548,false,finalized,3,2015-02-18T04:26:00,Information,0.6582,,431745000000000000,barclayswealth,"Listening to exciting projects @seedcamp, up next is @cryptopay, with their vision for digital currency to go mainstream. #SeedcampLive"
662822549,false,finalized,3,2015-02-18T09:05:00,Information,1,,431744000000000000,barclayswealth,"Designers and clients lose time due to the manual feedback loop. @conceptbox enables sharing and collaboration in real-time. #SeedcampLive"
662822550,false,finalized,3,2015-02-18T04:20:00,Information,1,,431743000000000000,barclayswealth,"���Measure buyer activity and see who is most engaged�۝, says CEO of @BuyerDeck @Geraldvdp. #SeedcampLive"
662822551,false,finalized,3,2015-02-18T12:38:00,Information,1,,393779000000000000,barclayswealth,"We are proud to sponsor Legal Week Private Client Forum 2013, coming soon at Villa d�۪Este, Lake Como, 31 Oct ��� 2 Nov. http://t.co/PIEqG9KqE4"
662822552,false,finalized,3,2015-02-18T09:01:00,Action,0.6775,,393015000000000000,barclayswealth,A progress report on Barclays community initiatives. Find out more on about our Banking on Change programme. http://t.co/2PQli00xqs
662822553,false,finalized,3,2015-02-18T12:37:00,Information,1,,391253000000000000,barclayswealth,"Kevin Gardiner explores the potential impact of the US government shutdown on economic growth. #debtceiling http://t.co/L0r9mXKIwD"
662822554,false,finalized,3,2015-02-18T09:07:00,Action,1,,390532000000000000,barclayswealth,"How to handle your banking 24/7, no matter where you are. Watch our video to find out more. Conditions apply. http://t.co/jMAfibo9iS"
662822555,false,finalized,3,2015-02-18T08:34:00,Information,1,,357160000000000000,barclayswealth,Inheritors feel stronger responsibility for philanthropy than entrepreneurs. Wealth Insights Volume 17: Origins and Legacy...
662822556,false,finalized,3,2015-02-18T12:16:00,Information,1,,353161000000000000,barclayswealth,'Entrepreneurs and business owners taking an active role in philanthropy: The Changing Order of Wealth Creation. http://t.co/ELS0JkY2tn
662822557,false,finalized,3,2015-02-18T12:41:00,Information,1,,352826000000000000,barclayswealth,"Wealth &amp  Investment Management wins Wealth Manager of the Year award #GlobalInvestorAwards http://t.co/6z8N3xZg3b"
662822558,false,finalized,3,2015-02-18T14:03:00,Information,0.6715,,332576000000000000,barclayswealth,"Barclays are proud to sponsor the Great Britian Rifle Team on their tour of the West Indies, well done so far!"
662822559,false,finalized,3,2015-02-18T06:58:00,Action,1,,332557000000000000,barclayswealth,The Investment Philosophy campaign wins at the Wealth briefing European Awards 2013. Read more about Investment Philosophy....
662822560,false,finalized,3,2015-02-18T12:44:00,Action,1,,330680000000000000,barclayswealth,"#BarclaysJBS are sponsoring WetWheels charity @jerseyboatshow come and show your support http://t.co/yvir0lqutf #BarclaysDuck"
662822561,false,finalized,3,2015-02-18T11:23:00,Information,1,,196036000000000000,barclayswealth,RT WSJ Wealth Report Do the Wealthy Work Harder Than the Rest? http://t.co/vgkphpTu
662822562,false,finalized,3,2015-02-18T08:38:00,Information,1,,173052000000000000,barclayswealth,Barclays Wealth Guernsey collects two Euromoney Awards. http://t.co/1ai5Cbou
662822563,false,finalized,3,2015-02-18T12:41:00,Information,1,,169308000000000000,barclayswealth,RT WSJ Wealth Report Tax Philanthropists: The Rich Who Give to the Government http://t.co/muUUbZ37
662822564,false,finalized,3,2015-02-18T03:54:00,Information,1,,129566000000000000,barclayswealth,Philanthropists put a price on good deeds http://t.co/GBcdAl1z
662822565,false,finalized,3,2015-02-18T13:27:00,Action,1,,117169000000000000,barclayswealth,Early-stage preventative approaches can cost a fifth of current social support. Read our latest report on philanthropy. http://t.co/tmuP6Rqc
662822566,false,finalized,3,2015-02-18T07:05:00,Action,0.6639,,103841000000000000,barclayswealth,What Gender Should You Trade Like? http://t.co/fylDnxd
662822567,false,finalized,3,2015-02-18T09:31:00,Information,1,,101360000000000000,barclayswealth,RT WSJ Wealth Report Tax Revenue From the Rich Can Be Hazardous to State Health http://ow.ly/1ebsSX
662822568,false,finalized,3,2015-02-18T12:22:00,Information,1,,78460400000000000,barclayswealth,"Are you an emotional trader? Report looks at personality dimensions to understand investment behaviour #WealthInsights http://owl.li/5cZTY"
662822569,false,finalized,3,2015-02-18T06:57:00,Information,1,,65792400000000000,barclayswealth,"Barclays Wealth continues to recommend equities, particularly developed markets. http://ow.ly/4N0Y6"
662822570,false,finalized,3,2015-02-18T05:18:00,Information,1,,34644700000000000,barclayswealth,Barclays Wealth Mgmt CIO Aaron Gurwitz says safe-haven appeal of cash is falling as world economy grows. http://ow.ly/3RHMg
662822571,false,finalized,3,2015-02-18T09:15:00,Information,1,,29560303851,barclayswealth,Barclays Wealth Jersey Community Awards winners announced at presentation. http://ow.ly/33Eai
662822572,false,finalized,3,2015-02-18T04:20:00,Information,1,,28823085503,barclayswealth,"RT @WSJWealthReport The Biggest, Richest Party Ever - The developed world is struggling to emerge from recession and... http://ow.ly/19EfJp"
662822573,false,finalized,3,2015-02-18T13:26:00,Information,1,,28417004798,barclayswealth,RT @WSJWealthReport Why Women Are More Charitable Than Men - The public face of philanthropy today is predominately ... http://ow.ly/19AcxS
662822574,false,finalized,3,2015-02-18T06:51:00,Information,1,,17484285810,barclayswealth,"Sumitomo Mitsui Banking Corp., Barclays Wealth & Nikko Cordial Securities Inc. announce private banking joint venture. http://ow.ly/25FOZ"
662822575,false,finalized,3,2015-02-18T14:02:00,Information,0.6834,,9985180644,barclayswealth,RT @WSJWealthReport Exactly What Does ���Fair Share�۪ Mean for Taxing the Rich? http://ow.ly/16IABW
662822576,false,finalized,3,2015-02-18T13:55:00,Information,1,,9831361320,barclayswealth,"Gold looks very expensive right now, says Brian Nick http://ow.ly/1cOeJ"
662822577,false,finalized,3,2015-02-18T13:05:00,Information,1,,7997480017,barclayswealth,Barclays Wealth predicts increase in M&A activity. http://su.pr/3JBFth
662822578,false,finalized,3,2015-02-18T05:05:00,Information,1,,6275472223,barclayswealth,Barclays Premier League Trophy wows local football fans - Isle of Man children given the opportunity to see the leg... http://ow.ly/1662Vj
662822579,false,finalized,3,2015-02-18T04:41:00,Information,1,,6273991409,barclayswealth,RT @WSJWealthReport The New Flagship for Philanthropy - Richistan is about to get a new flagship. Construction is a... http://ow.ly/1661Rb
662822580,false,finalized,3,2015-02-18T13:40:00,Information,1,,6265950573,barclayswealth,"Five #charities win big at our Community Awards in Jersey, Channel Islands http://ow.ly/HMfp"
662822581,false,finalized,3,2015-02-18T13:31:00,Information,1,,6239479247,barclayswealth,"In times of trouble, banks find customers do not want to let it be http://ow.ly/HxoZ #philanthropy"
662822582,false,finalized,3,2015-02-18T12:43:00,Information,1,,6230672454,barclayswealth,"We sponsored 'Stars in their Eyes' on the Isle of Man to raise money for Rebecca House, the Island�۪s children�۪s hospice http://ow.ly/HjLM"
662822583,false,finalized,3,2015-02-18T13:58:00,Information,1,,5417009987,barclayswealth,"Global markets are functioning normally, and stocks, particularly those in developed markets, likely offer more upside http://ow.ly/z55P"
662822584,false,finalized,3,2015-02-18T11:21:00,Information,1,,4518513721,barclayswealth,Barclays Wealth Jersey launches annual Community Awardshttp://su.pr/4dJzIl
662822585,false,finalized,3,2015-02-18T06:55:00,Information,1,,2632177661,barclayswealth,Opalesque:Barclays Wealth and Ledbury Research report: A new breed of wealthy philanthropists is emerging  http://bit.ly/cnNzP
662822586,false,finalized,3,2015-02-18T09:41:00,Information,1,,2629588477,barclayswealth,Wealthy becoming increasingly active philanthropists despite downturn http://bit.ly/jgFqG
662822587,false,finalized,3,2015-02-18T08:37:00,Information,1,,2614093512,barclayswealth,JobsGoPublic: Philanthropists �۝maintaining donations�۝  http://bit.ly/xHqKL
662822588,false,finalized,3,2015-02-18T03:53:00,Action,1,,2613394584,barclayswealth,Barclays Wealth white paper 'Tomorrow's Philanthropist' launched today. Read the report or watch the video: http://bit.ly/Z0mQ6
662822589,false,finalized,3,2015-02-18T09:36:00,Information,1,,2611743386,barclayswealth,Telegraph: Economic downturn fails to dampen philanthropy  http://bit.ly/4vu2R
662822590,false,finalized,3,2015-02-18T04:40:00,Information,1,,2571227189,barclayswealth,FT.com: The go-getters become the go-givers - Barclays Wealth's 'Tomorrow's Philanthropist' study reports http://bit.ly/wq6XB
662822591,false,finalized,3,2015-02-18T10:24:00,Information,1,,2567904439,barclayswealth,Barclays Wealth named Wealth Manager of the Year at the Global Investor Awards
662822592,false,finalized,3,2015-02-18T07:05:00,Information,1,,258597000000000000,barclayswealth,This month�۪s White Paper explores Barclays new Entrepreneurs Index which maps business activity and wealth creation. http://t.co/8G5wgEcB
662822593,false,finalized,3,2015-02-18T11:48:00,Information,1,,257851000000000000,barclayswealth,New Barclays report tracks shareholder changes in UK &amp  Ireland businesses as a measure of entrepreneurial activity. http://t.co/bCRKP8Jd
662822594,false,finalized,3,2015-02-18T13:21:00,Action,1,,256403000000000000,barclayswealth,"���What are you like?�۪ Check out this month�۪s Vanity Fair for a profile of our #BehaviouralFinance team @GregBDavies #VanityFair"
662822595,false,finalized,3,2015-02-18T06:51:00,Information,0.6614,,256315000000000000,barclayswealth,"RT @walpoleuk: And finally, a special thank you to our sponsor @barclayswealth #walpolesummit"
662822596,false,finalized,3,2015-02-18T09:28:00,Information,1,,255715000000000000,barclayswealth,"The US Federal Reserve has confirmed that it will be buying more bonds, so we should too ��� right? Not necessarily. http://t.co/StuqRvLl"
662822597,false,finalized,3,2015-02-18T08:53:00,Information,1,,255709000000000000,barclayswealth,Shaken but not stirred! Government Bonds. What�۪s next for the private investors�۪ hero? http://t.co/5M492L8n
662822598,false,finalized,3,2015-02-18T13:37:00,Information,1,,139341000000000000,barclayswealth,40 children take part in Disability Football Festival. http://t.co/XSf4Qr7d
662822599,false,finalized,3,2015-02-18T13:00:00,Information,1,,13371525293,barclayswealth,Barclays Wealth is proud to sponsor Shadow Catchers: Camera-less Photography at the Victoria and Albert Museum. http://su.pr/5Vwkqb
662822600,false,finalized,3,2015-02-18T04:27:00,Information,1,,5067043873,barclayswealth,RT @WSJEconomy: EU Governments Face Debt Increase http://bit.ly/Z7G2W
662822601,false,finalized,3,2015-02-18T09:01:00,Information,1,,5065577785,barclayswealth,RT @WSJEconomy: Japan Trade Surplus Expands http://bit.ly/UqJyl
662822602,false,finalized,3,2015-02-18T13:45:00,Action,1,,259210000000000000,barclayswealth,"What are you like? Read this months @VanityFair for a profile of our #BehaviouralFinance team"
662822603,false,finalized,3,2015-02-18T13:21:00,Information,1,,467350000000000000,barclayswealth,"We are delighted to have won four awards at #WBEuroAwards2014 last night. @WealthBriefing"
662822604,false,finalized,3,2015-02-18T04:40:00,Information,1,,467345000000000000,barclayswealth,"Katharine Photiou on the role of financial well-being in the #workplace @_ppevents May 20. #PBUK http://t.co/40EbHlP6lJ"
662822605,false,finalized,3,2015-02-18T13:52:00,Information,0.6633,,395252000000000000,barclayswealth,"We thank Jay Jay Okocha for supporting the Debojo School Project in Lagos earlier this month! #YouAreFootball http://t.co/OcCZgCbXaq"
662822606,false,finalized,3,2015-02-18T14:03:00,Information,1,,206090000000000000,barclayswealth,Barclays Wealth Blog Postcard from the edge -  Democracy is the worst form of government  apart from all the others ... http://t.co/4hX86x78
662822607,false,finalized,3,2015-02-18T10:29:00,Information,1,,174488000000000000,barclayswealth,Wellian Wiranto talks to CNBC on investment outlook & impact on Asia by developments in Europe 29/02/12 10am (HK/SG time)...
662822608,false,finalized,3,2015-02-18T12:48:00,Information,1,,66570600000000000,barclayswealth,RT WSJ Wealth Report Tax Breaks for Yachts Come Under Fire - Just when yachters thought it was safe to go back in th... http://ow.ly/1cwBMB
662822609,false,finalized,3,2015-02-18T06:50:00,Information,1,,6428509589,barclayswealth,Brian Nick on Bloomberg: Gold should be held when governments cease to function and currencies are worthless...  http://ow.ly/Jt7X
662822610,false,finalized,3,2015-02-18T04:33:00,Information,1,,5074376929,barclayswealth,RT @BarclaysStock: US Weekly Initial Jobless Claims rose suggesting the US labour market remains frail http://bit.ly/1VTLGB
662822611,false,finalized,3,2015-02-18T05:25:00,Information,1,,2756742597,barclayswealth,Barclays Wealth Appoints Mitch Cox Head Global Investment and Product Office and to Lead Its Activities in the Americas http://bit.ly/TUWNg
